# input_address,,center_lat,40.7128,center_lon,-74.006,utm_zone,32618,bbox_wgs84,"[40.70834714, -74.01198527, 40.71725254, -74.00001394]",tagset_hash,93907903a35866088c5fb64bf40995acdb41bd818110628c364182d312d96954,overpass_url,https://overpass-api.de/api/interpreter,osm_base_ts,2025-09-22T13:36:16Z,id_list_sha256,1ebe597012d0e4e5514920f32c9e79d078f8680c504f4d2235eb4fc595963b44
type,id,lat,lon,name
node,12353639503,40.70921870,-74.01190730,Trinity Place & Cedar Street
node,12459804124,40.71497690,-74.00583410,Broadway Spirits
node,12488328081,40.71492300,-74.00767320,N/A
node,12492477966,40.71468930,-74.00770580,N/A
node,12695927972,40.71451320,-74.00583600,Royal Green
node,12696713240,40.71509620,-74.00855950,Hector's Fine Jewlery
node,12919485488,40.70924840,-74.00343990,Lillian Grolitzer Community Room
way,22926980,40.71702930,-74.01164320,Washington Market Park
way,25026338,40.70923140,-74.01125390,Zuccotti Park
way,53189828,40.70910790,-74.00502780,DeLury Square
way,66374787,40.71509300,-74.00005270,Columbus Park
way,75309476,40.71283220,-74.00914770,Four Seasons Private Residences New York Downtown
way,75363809,40.71245410,-74.00833420,Woolworth Building
way,108153375,40.71629600,-74.00185590,Collect Pond Park
way,109330342,40.71142260,-74.00037490,James Madison Plaza
way,109458133,40.71384800,-74.00005160,N/A
way,109473848,40.71087850,-74.00562430,N/A
way,124814434,40.71590730,-74.00916510,Bogardus Plaza
way,147035202,40.71716260,-74.00940720,Duane Park
way,161026132,40.71370950,-73.99975150,Chatham Towers
way,164417588,40.71462830,-74.00025110,N/A
way,222381294,40.71039980,-73.99864980,Alfred E. Smith Houses
way,250269533,40.71578570,-74.00583170,Tribeca Tower
way,250269535,40.71469830,-74.00625600,N/A
way,250269559,40.71664040,-74.00485320,N/A
way,277881195,40.71584210,-74.00803750,N/A
way,277881282,40.71553580,-74.00822710,Reade Court Condominium
way,277890473,40.71461840,-74.01017530,Corner Gourmet 2
way,277890483,40.71565650,-74.01213860,N/A
way,277890500,40.71472080,-74.01030440,Pure Green Cleaners
way,277890502,40.71571590,-74.01014880,TriBeCa Hardware
way,277904717,40.71222060,-74.00914780,Barclay Tower
way,277904719,40.71193330,-74.00920190,New York County Lawyers Association
way,277904751,40.71085490,-74.00839610,N/A
way,277904752,40.71131530,-74.00919640,Saint Paul's Chapel
way,278039445,40.71113010,-74.01021660,Millennium
way,278042243,40.70907730,-74.00922070,Holiday Inn
way,278078887,40.70959220,-74.00706520,N/A
way,278078888,40.70967640,-74.00711280,N/A
way,278078909,40.70872980,-74.00574700,Gold Street Apartments
way,278078930,40.71116240,-74.00779450,Park Row Building
way,278078943,40.70981140,-74.00737700,19 Dutch
way,278078945,40.71127450,-74.00739820,25 Park Row
way,278078952,40.70898590,-74.00726410,Five Nine John Lofts
way,278079559,40.70844580,-74.00566710,15 Cliff Street
way,278079600,40.70853780,-74.00519280,Exhibit
way,278084860,40.70850530,-74.00104870,N/A
way,278084866,40.70890110,-74.00203150,Hampton Inn Manhattan-Seaport-Financial District
way,278084941,40.70864460,-74.00193120,The Peck Slip School
way,278087101,40.70898470,-74.00275460,N/A
way,278087102,40.70871820,-74.00345090,N/A
way,278087814,40.70907120,-74.00410870,N/A
way,278087815,40.70961170,-74.00452450,N/A
way,278093232,40.71454880,-74.00798680,30 Warren
way,278105947,40.71246190,-73.99989110,Chatham Green
way,278112881,40.71072250,-74.00020710,N/A
way,278112883,40.71005600,-74.00021020,N/A
way,285940922,40.71729750,-74.00114780,N/A
way,292688453,40.70982420,-74.00387500,N/A
way,292688454,40.70954920,-74.00247400,N/A
way,292688455,40.70913200,-74.00466600,N/A
way,292688456,40.70877430,-74.00464770,N/A
way,292688457,40.70941870,-74.00369380,N/A
way,292727024,40.71040990,-74.00667010,Aloft Manhattan Downtown
way,292727027,40.71487640,-74.00705840,Reade Chambers
way,292727035,40.71116140,-74.00586910,N/A
way,301752226,40.71089180,-74.00740680,The Lara
way,313108297,40.70842000,-74.00077010,N/A
way,370169588,40.70834380,-74.00799840,N/A
way,372732552,40.71545030,-74.00359230,N/A
way,372732569,40.71492520,-74.00335820,N/A
way,372732572,40.71518390,-74.00366270,N/A
way,372732578,40.71541110,-74.00336820,N/A
way,373008435,40.71611550,-74.00200230,N/A
way,373008436,40.71653630,-74.00166200,N/A
way,373008437,40.71616080,-74.00160460,N/A
way,373008438,40.71643510,-74.00211560,N/A
way,375157262,40.70569130,-73.99635660,Brooklyn Bridge
way,375369088,40.70900180,-74.00809690,N/A
way,375369089,40.70914600,-74.00823120,N/A
way,410301162,40.71240240,-74.00298180,N/A
way,410301164,40.71264170,-74.00251120,N/A
way,410303209,40.71115910,-74.00164040,Murry Bergtraum High School for Business Careers
way,413055246,40.71288410,-74.00608450,City Hall Park
way,453456965,40.71579210,-74.00618100,Tribeca Tower Courtyard
way,464132768,40.71518610,-74.00042060,N/A
way,498671779,40.71105190,-74.00409490,Drumgoole Plaza
way,507381688,40.70851850,-74.00403420,N/A
way,512131368,40.70939840,-74.00659930,"Fulton Street (2,3)"
way,512131385,40.71022770,-74.00773950,"Fulton Street (A,C)"
way,512131404,40.71042380,-74.00744700,"Fulton Street (J,Z)"
way,512131405,40.71027450,-74.00766780,"Fulton Street (J,Z)"
way,512380298,40.71036450,-74.00949990,"Fulton Street (4,5)"
way,512380308,40.71042360,-74.00958310,"Fulton Street (4,5)"
way,515665870,40.71311460,-74.00903790,"Park Place (2,3)"
way,515665874,40.71273920,-74.00960010,World Trade Center
way,515665875,40.71416680,-74.00862840,Chambers Street
way,575213949,40.71296200,-74.00491690,Horace Greeley
way,607827027,40.70928670,-74.00350690,Southbridge Towers
way,763268998,40.71357820,-74.00333510,Jury Duty
way,888695656,40.71154130,-74.00824350,N/A
way,888695658,40.71174910,-74.00809410,N/A
way,888695659,40.71160500,-74.00789350,Millenium Park
way,888695661,40.71206360,-74.00738290,N/A
way,888695672,40.71233380,-74.00463930,N/A
way,888695673,40.71250610,-74.00462970,N/A
way,888695680,40.71229970,-74.00339050,N/A
way,890862747,40.71031080,-74.00058540,N/A
way,890862858,40.70906210,-74.00133350,Fishbridge Park Garden
way,891074475,40.71042360,-74.00423970,N/A
way,891074476,40.71057730,-74.00406180,N/A
way,891074490,40.71043260,-74.00580950,N/A
way,893536647,40.71697210,-74.01105530,N/A
way,893841609,40.71632860,-74.00544030,N/A
way,894321724,40.71431310,-74.00068140,N/A
way,894321727,40.71459480,-74.00060010,N/A
way,905647488,40.71308210,-74.00361420,"Chambers Street (J,Z)"
way,905647491,40.71316490,-74.00375780,"Chambers Street (J,Z)"
way,905647492,40.71287400,-74.00434270,"Brooklyn Bridge-City Hall (4,5,6,<6>)"
way,905647493,40.71293110,-74.00442720,"Brooklyn Bridge-City Hall (4,5,6,<6>)"
way,907106430,40.71562610,-74.00921920,Chambers Street
way,907106431,40.71557550,-74.00909940,Chambers Street
way,907110754,40.71170270,-74.01207920,WTC-Cortlandt
way,907110755,40.71167250,-74.01197100,WTC-Cortlandt
way,907568226,40.70775130,-74.01176460,Wall Street
way,907577403,40.71041340,-74.01126660,Cortlandt Street
way,907577404,40.71036870,-74.01115420,Cortlandt Street
way,907577713,40.71334030,-74.00700990,City Hall
way,986104556,40.71434440,-74.00016050,N/A
way,986104569,40.71464950,-74.00036550,N/A
way,989905649,40.71283010,-74.00727840,City Hall Oasis
way,1015136717,40.71161280,-74.00452290,N/A
way,1015136726,40.71273680,-74.00444590,N/A
way,1015670140,40.71250160,-74.00658040,N/A
way,1015670142,40.71218720,-74.00754800,N/A
way,1015670144,40.71192150,-74.00737700,N/A
way,1015670145,40.71210920,-74.00690690,N/A
way,1015670150,40.71221840,-74.00602410,N/A
way,1015670151,40.71279860,-74.00715100,N/A
way,1015701489,40.71276560,-74.00506590,N/A
way,1015701564,40.71234400,-74.00544030,N/A
way,1015701566,40.71280120,-74.00555330,N/A
way,1015701567,40.71309120,-74.00608930,N/A
way,1015701570,40.71311290,-74.00594900,N/A
way,1015701571,40.71295940,-74.00559420,N/A
way,1015701577,40.71307350,-74.00693290,N/A
way,1015701578,40.71323160,-74.00656280,N/A
way,1015701579,40.71348150,-74.00657130,N/A
way,1015701582,40.71244990,-74.00530170,N/A
way,1015701584,40.71284940,-74.00499910,N/A
way,1015725246,40.71142340,-74.00104050,N/A
way,1015725247,40.71133050,-74.00103670,N/A
way,1015725249,40.71123960,-74.00105680,N/A
way,1015725257,40.71315940,-74.00492400,N/A
way,1016246201,40.71333950,-74.00470580,N/A
way,1016246202,40.71328830,-74.00459750,N/A
way,1016246203,40.71393460,-74.00601510,N/A
way,1016246213,40.71364620,-74.00546450,N/A
way,1016246214,40.71357020,-74.00529360,N/A
way,1016246219,40.71370990,-74.00572790,N/A
way,1016246221,40.71337760,-74.00510630,N/A
way,1016246223,40.71310690,-74.00544190,N/A
way,1016246230,40.71335210,-74.00593160,N/A
way,1016246233,40.71368900,-74.00620460,N/A
way,1016693505,40.71351790,-74.00322510,N/A
way,1017512896,40.71237180,-74.00423920,N/A
way,1017512897,40.71249550,-74.00438620,N/A
way,1018049322,40.71348890,-74.00161310,N/A
way,1018049328,40.71317800,-74.00271900,N/A
way,1018049330,40.71304060,-74.00273230,N/A
way,1018049331,40.71321240,-74.00248940,N/A
way,1018049332,40.71324770,-74.00234370,N/A
way,1018049334,40.71339890,-74.00284150,N/A
way,1018049335,40.71307410,-74.00265680,N/A
way,1018049373,40.71238860,-74.00403670,N/A
way,1081236443,40.71370950,-73.99997640,N/A
way,1081236447,40.71352720,-74.00006300,N/A
way,1082981993,40.71183350,-74.00537520,N/A
way,1104125894,40.71044260,-74.00891890,Fulton Center
way,1117958306,40.70852080,-74.00471490,N/A
way,1117958307,40.70863780,-74.00480720,N/A
way,1117958308,40.70882240,-74.00496090,N/A
way,1123796382,40.71077070,-74.00360170,N/A
way,1124734562,40.70843170,-74.01144780,Soldiers' Monument
way,1125256566,40.71144930,-74.00946100,N/A
way,1125289235,40.70923240,-74.01158040,N/A
way,1125289241,40.70918890,-74.01088790,N/A
way,1126100175,40.71179440,-74.00680060,N/A
way,1126100176,40.71181910,-74.00669940,N/A
way,1126100177,40.71187170,-74.00648830,N/A
way,1126100178,40.71189550,-74.00639390,N/A
way,1126100205,40.71041660,-74.01001500,185 Broadway
way,1126100224,40.71020220,-74.00955900,N/A
way,1126410101,40.70972280,-74.01027840,N/A
way,1126410112,40.70960590,-74.01036910,N/A
way,1126410116,40.70947470,-74.01047420,N/A
way,1126410119,40.70935480,-74.01056690,N/A
way,1126410142,40.70935930,-74.01072140,N/A
way,1126410146,40.70940820,-74.01082460,N/A
way,1126410149,40.70947330,-74.01096950,N/A
way,1126410152,40.70965380,-74.01136690,N/A
way,1126410162,40.70944070,-74.01089700,N/A
way,1126410163,40.70957240,-74.01118750,N/A
way,1126410164,40.70960520,-74.01126010,N/A
way,1126410168,40.70953990,-74.01111520,N/A
way,1126410180,40.70975410,-74.01144180,N/A
way,1126410183,40.70987110,-74.01135200,N/A
way,1126410186,40.71000440,-74.01124650,N/A
way,1126410189,40.71011890,-74.01115840,N/A
way,1126410212,40.71004140,-74.01072370,N/A
way,1126410213,40.70997570,-74.01057860,N/A
way,1126410224,40.71005880,-74.01090880,N/A
way,1126410227,40.70985720,-74.01046430,N/A
way,1126410246,40.70932080,-74.01148270,N/A
way,1126410247,40.70915250,-74.01112600,N/A
way,1126410248,40.70913010,-74.01094330,N/A
way,1126606172,40.71133870,-74.01038880,N/A
way,1126606174,40.71129510,-74.01042160,N/A
way,1126606176,40.71131310,-74.01033810,N/A
way,1126606178,40.71127070,-74.01037160,N/A
way,1180129073,40.71194720,-74.00305690,N/A
way,1188140022,40.70888870,-74.00008910,N/A
way,1188140023,40.70985480,-74.00083220,Robert Wagner Greenstreet
way,1188140045,40.70977550,-74.00117880,N/A
way,1188167865,40.70888590,-74.00109510,N/A
way,1190239172,40.70953400,-74.01012220,N/A
way,1220393303,40.71587020,-74.00929800,N/A
way,1220393304,40.71595670,-74.00929630,N/A
way,1220393310,40.71605960,-74.00927520,N/A
way,1220393311,40.71591130,-74.00908920,N/A
way,1220393314,40.71604010,-74.00910410,N/A
way,1221210427,40.71720130,-74.00932740,N/A
way,1221210429,40.71715620,-74.00943140,N/A
way,1222906811,40.70836550,-74.00458420,N/A
way,1222906820,40.70836730,-74.00356870,N/A
way,1222906821,40.70840510,-74.00360240,N/A
way,1222906822,40.70845190,-74.00364300,N/A
way,1222906823,40.70849740,-74.00368050,N/A
way,1222906824,40.70854290,-74.00372080,N/A
way,1222906825,40.70859010,-74.00376210,N/A
way,1222906826,40.70863600,-74.00380300,N/A
way,1222906827,40.70868270,-74.00384290,N/A
way,1222906828,40.70875100,-74.00383540,N/A
way,1222906829,40.70870430,-74.00379450,N/A
way,1222906830,40.70865930,-74.00375470,N/A
way,1222906831,40.70861470,-74.00372000,N/A
way,1222906832,40.70874010,-74.00376170,N/A
way,1222906839,40.70890800,-74.00366130,N/A
way,1222906842,40.70870440,-74.00359710,N/A
way,1222906846,40.70846820,-74.00349000,N/A
way,1222906852,40.70848800,-74.00325370,N/A
way,1222906853,40.70858590,-74.00311580,N/A
way,1222906858,40.70872120,-74.00290660,N/A
way,1223057857,40.70855880,-74.00479850,N/A
way,1223057858,40.70862070,-74.00485140,N/A
way,1223057859,40.70872070,-74.00492530,N/A
way,1223057864,40.70897810,-74.00516260,N/A
way,1223057865,40.70893610,-74.00511620,N/A
way,1223057866,40.70883300,-74.00502680,N/A
way,1223057873,40.70917900,-74.00526350,N/A
way,1223057874,40.70922370,-74.00522110,N/A
way,1223057881,40.70903430,-74.00514710,N/A
way,1223057883,40.70902590,-74.00495910,N/A
way,1223057884,40.70899130,-74.00490500,N/A
way,1223057885,40.70916060,-74.00501770,N/A
way,1223121915,40.70880760,-74.00424660,N/A
way,1223121920,40.70916660,-74.00378640,N/A
way,1223121931,40.70922540,-74.00288990,N/A
way,1223121932,40.70954370,-74.00327450,N/A
way,1223121933,40.70962800,-74.00351760,N/A
way,1223121934,40.70945460,-74.00325050,N/A
way,1223121943,40.70983560,-74.00365930,N/A
way,1223121944,40.71002240,-74.00403790,N/A
way,1223121950,40.70971120,-74.00263010,N/A
way,1223373410,40.70948580,-74.00482220,N/A
way,1223373414,40.70968640,-74.00457110,N/A
way,1223373415,40.70985420,-74.00439240,N/A
way,1223373422,40.71061700,-74.00319730,N/A
way,1223373423,40.71056930,-74.00313470,N/A
way,1223373424,40.71042290,-74.00294920,N/A
way,1223373425,40.71037620,-74.00288770,N/A
way,1223373426,40.71022260,-74.00270210,N/A
way,1223373427,40.71013200,-74.00258510,N/A
way,1223373428,40.71008920,-74.00253110,N/A
way,1223373429,40.71010070,-74.00262260,N/A
way,1223373430,40.71018850,-74.00273810,N/A
way,1223373438,40.70964860,-74.00215410,N/A
way,1223373440,40.70947010,-74.00210670,N/A
way,1223373448,40.70947180,-74.00235130,N/A
way,1223373449,40.70950540,-74.00240930,N/A
way,1223373457,40.70926250,-74.00237860,N/A
way,1223373458,40.70901860,-74.00254440,N/A
way,1223373460,40.70894640,-74.00270040,N/A
way,1223373463,40.70885880,-74.00274980,N/A
way,1223381172,40.71074920,-74.00536740,N/A
way,1223381178,40.71085330,-74.00526620,N/A
way,1223381179,40.71078070,-74.00515020,N/A
way,1223381188,40.71068660,-74.00532180,N/A
way,1223381198,40.71047430,-74.00573840,N/A
way,1223381199,40.71052940,-74.00566660,N/A
way,1223381200,40.71052940,-74.00579560,N/A
way,1223381201,40.71058110,-74.00585170,N/A
way,1223381202,40.71029890,-74.00577340,N/A
way,1223524035,40.71034150,-74.00585650,N/A
way,1223524036,40.71038810,-74.00582010,N/A
way,1223524037,40.71045130,-74.00578020,N/A
way,1223524043,40.71054660,-74.00589100,N/A
way,1223524045,40.71115000,-74.00609580,N/A
way,1223524046,40.71097760,-74.00598940,N/A
way,1223524047,40.71106150,-74.00585020,N/A
way,1223524048,40.71108040,-74.00598800,N/A
way,1223524049,40.71128030,-74.00580490,N/A
way,1223524050,40.71125140,-74.00565580,N/A
way,1223524051,40.71113550,-74.00572210,N/A
way,1223524058,40.71118660,-74.00540420,N/A
way,1223524059,40.71113310,-74.00534770,N/A
way,1223524060,40.71129450,-74.00551720,N/A
way,1223524061,40.71134830,-74.00557370,N/A
way,1223524062,40.71139520,-74.00562210,N/A
way,1223577673,40.71178350,-74.00578550,N/A
way,1223577674,40.71185060,-74.00567940,N/A
way,1223577675,40.71181940,-74.00573020,N/A
way,1223577676,40.71189060,-74.00550950,N/A
way,1223577677,40.71191080,-74.00537550,N/A
way,1223577678,40.71190130,-74.00544030,N/A
way,1223577682,40.71166480,-74.00562400,N/A
way,1223577709,40.71116300,-74.00413050,N/A
way,1223577710,40.71112310,-74.00421140,N/A
way,1223577713,40.71104890,-74.00417140,N/A
way,1223577715,40.71085250,-74.00393450,N/A
way,1223577716,40.71084270,-74.00376610,N/A
way,1223577717,40.71075520,-74.00381770,N/A
way,1223577721,40.71141700,-74.00443690,N/A
way,1223577722,40.71105190,-74.00387040,N/A
way,1223577723,40.71111480,-74.00396870,N/A
way,1223577724,40.71117620,-74.00406490,N/A
way,1223577725,40.71123690,-74.00416070,N/A
way,1223577726,40.71129180,-74.00424560,N/A
way,1223577736,40.71042270,-74.00424010,N/A
way,1223662485,40.70864150,-74.01049420,N/A
way,1223662486,40.70853660,-74.01033180,N/A
way,1223662488,40.70843060,-74.01016910,N/A
way,1223662490,40.70832510,-74.01000830,N/A
way,1223662542,40.70837920,-74.00933780,N/A
way,1225536029,40.70914600,-74.00823120,N/A
way,1225536039,40.70899400,-74.00809690,N/A
way,1226598262,40.70909900,-74.00635060,130 William
way,1226598268,40.70925950,-74.00658180,N/A
way,1226598270,40.70923300,-74.00653120,N/A
way,1226598272,40.70920700,-74.00648130,N/A
way,1226598274,40.70918090,-74.00643140,N/A
way,1226598276,40.70915590,-74.00652980,N/A
way,1226598277,40.70918110,-74.00657920,N/A
way,1226598278,40.70921020,-74.00663650,N/A
way,1226598279,40.70911660,-74.00656420,N/A
way,1226598280,40.70913940,-74.00661780,N/A
way,1226598282,40.70911700,-74.00671640,N/A
way,1226598284,40.70906270,-74.00661280,N/A
way,1226598285,40.70913180,-74.00648420,N/A
way,1226598296,40.70851750,-74.00498010,N/A
way,1226598297,40.70857900,-74.00503420,N/A
way,1226598298,40.70863410,-74.00507810,N/A
way,1226598299,40.70870350,-74.00513710,N/A
way,1226612032,40.70955100,-74.00521520,N/A
way,1226646299,40.71077260,-74.00776800,N/A
way,1226646300,40.71050670,-74.00817260,N/A
way,1226764941,40.70849240,-74.00203080,N/A
way,1226764942,40.70842570,-74.00196120,N/A
way,1226764948,40.70860330,-74.00134880,N/A
way,1226764949,40.70858010,-74.00139730,N/A
way,1226764950,40.70863490,-74.00128460,N/A
way,1226764951,40.70845390,-74.00165530,N/A
way,1226764952,40.70848360,-74.00159080,N/A
way,1226764954,40.70894430,-74.00153560,N/A
way,1226764955,40.70927040,-74.00177870,N/A
way,1226764956,40.70910420,-74.00199420,N/A
way,1226764961,40.70860840,-74.00116220,N/A
way,1226764962,40.70841330,-74.00155460,N/A
way,1226764969,40.70843150,-74.00060270,N/A
way,1226764970,40.70848010,-74.00063650,N/A
way,1226764971,40.70852750,-74.00067160,N/A
way,1226764972,40.70857940,-74.00070810,N/A
way,1228475058,40.71494170,-74.00209170,N/A
way,1228475059,40.71486660,-74.00212760,N/A
way,1228475060,40.71478470,-74.00215840,N/A
way,1228475061,40.71467360,-74.00219090,N/A
way,1228475064,40.71477960,-74.00202810,Wedding Garden
way,1228475065,40.71488490,-74.00198750,N/A
way,1228475066,40.71485240,-74.00177880,N/A
way,1228547827,40.71433220,-74.00087060,N/A
way,1228547829,40.71402080,-74.00088020,N/A
way,1228547831,40.71417040,-74.00078010,N/A
way,1228547832,40.71412760,-74.00081700,N/A
way,1228547833,40.71408100,-74.00085670,N/A
way,1228547834,40.71403430,-74.00089710,N/A
way,1228547835,40.71398910,-74.00093620,N/A
way,1228547836,40.71394010,-74.00097810,N/A
way,1228547838,40.71397740,-74.00128700,N/A
way,1228547841,40.71401630,-74.00192380,N/A
way,1228547858,40.71412830,-74.00013190,N/A
way,1228926946,40.71262610,-74.00205950,N/A
way,1228926948,40.71274240,-74.00159280,N/A
way,1228926961,40.71279640,-74.00121660,N/A
way,1228926980,40.71181790,-74.00172950,N/A
way,1228926982,40.71184800,-74.00193380,N/A
way,1228926984,40.71188780,-74.00151370,N/A
way,1228926991,40.71192190,-74.00118110,N/A
way,1229108740,40.71402210,-74.00003690,N/A
way,1229121632,40.71576210,-74.00371730,N/A
way,1229121643,40.71585390,-74.00390540,N/A
way,1229205805,40.71467170,-74.00065470,N/A
way,1229205806,40.71480640,-74.00112250,N/A
way,1229205807,40.71495120,-74.00142740,N/A
way,1229205808,40.71503770,-74.00161080,N/A
way,1229205812,40.71525590,-74.00185650,N/A
way,1229205814,40.71551850,-74.00165660,N/A
way,1229223982,40.71281790,-73.99973540,N/A
way,1229223983,40.71274520,-74.00008570,N/A
way,1229223987,40.71264130,-74.00040510,N/A
way,1229223990,40.71255830,-74.00038610,N/A
way,1230510424,40.71257210,-74.00945400,N/A
way,1230510425,40.71254150,-74.00938590,N/A
way,1230510426,40.71248110,-74.00926070,N/A
way,1230510427,40.71227250,-74.00881740,N/A
way,1230510428,40.71244100,-74.00917400,N/A
way,1230510429,40.71239880,-74.00908320,N/A
way,1230510430,40.71235480,-74.00899130,N/A
way,1230510431,40.71231470,-74.00890630,N/A
way,1230510439,40.71253840,-74.00896270,N/A
way,1230510440,40.71257600,-74.00904610,N/A
way,1230510441,40.71252260,-74.00892480,N/A
way,1230510442,40.71258140,-74.00888060,N/A
way,1230510443,40.71261190,-74.00890640,N/A
way,1230510444,40.71264920,-74.00898370,N/A
way,1230510463,40.71280050,-74.00887250,N/A
way,1230510464,40.71276270,-74.00879460,N/A
way,1230510465,40.71283970,-74.00872980,N/A
way,1230510466,40.71287760,-74.00881300,N/A
way,1230510475,40.71281720,-74.00869070,N/A
way,1230510476,40.71275230,-74.00873780,N/A
way,1230510477,40.71276960,-74.00868350,N/A
way,1234725971,40.71410720,-74.01172950,N/A
way,1234725973,40.71372460,-74.01154160,N/A
way,1234725974,40.71379220,-74.01152470,N/A
way,1234725975,40.71386230,-74.01150910,N/A
way,1234725976,40.71392610,-74.01149090,N/A
way,1234725977,40.71399330,-74.01147430,N/A
way,1234725979,40.71406220,-74.01145420,N/A
way,1234725980,40.71412310,-74.01127970,N/A
way,1234725981,40.71398140,-74.01097580,N/A
way,1234725982,40.71394660,-74.01090270,N/A
way,1234725983,40.71391240,-74.01083140,N/A
way,1234725985,40.71376370,-74.01074570,N/A
way,1234725986,40.71353240,-74.01092640,N/A
way,1234725987,40.71358970,-74.01088330,N/A
way,1234726002,40.71366940,-74.01030150,N/A
way,1234726009,40.71316230,-74.00947970,N/A
way,1234739882,40.71449200,-74.01133510,N/A
way,1234739883,40.71457590,-74.01131180,N/A
way,1234739884,40.71465780,-74.01129170,N/A
way,1234739885,40.71474690,-74.01127090,N/A
way,1234739886,40.71477450,-74.01111160,N/A
way,1234739887,40.71469430,-74.01093630,N/A
way,1234739888,40.71473440,-74.01102390,N/A
way,1234739889,40.71464650,-74.01083030,N/A
way,1234739890,40.71460150,-74.01073500,N/A
way,1234739891,40.71456220,-74.01064760,N/A
way,1234739892,40.71452030,-74.01055600,N/A
way,1234739893,40.71448000,-74.01046970,N/A
way,1234739894,40.71443750,-74.01037780,N/A
way,1234739897,40.71430550,-74.01032470,N/A
way,1234739898,40.71423520,-74.01037920,N/A
way,1234749645,40.71348870,-74.00962090,N/A
way,1234749654,40.71283500,-74.00810060,N/A
way,1234781195,40.71556590,-74.01047480,Warren Street Hotel
way,1234781236,40.71506620,-74.01172070,N/A
way,1234781237,40.71505230,-74.01163160,N/A
way,1234781238,40.71503540,-74.01152490,N/A
way,1234781239,40.71509850,-74.01138020,N/A
way,1234781240,40.71529380,-74.01131010,N/A
way,1234781241,40.71530690,-74.01139940,N/A
way,1234781242,40.71537420,-74.01138100,N/A
way,1234781243,40.71535970,-74.01129170,N/A
way,1234781244,40.71542670,-74.01127400,N/A
way,1234781245,40.71544130,-74.01136310,N/A
way,1234781246,40.71549350,-74.01125600,N/A
way,1234781247,40.71550800,-74.01134530,N/A
way,1234781248,40.71556200,-74.01123720,N/A
way,1234781249,40.71557650,-74.01132640,N/A
way,1234781250,40.71566680,-74.01137720,N/A
way,1234781251,40.71569420,-74.01143870,N/A
way,1234781252,40.71572980,-74.01151590,N/A
way,1234781253,40.71576580,-74.01159430,N/A
way,1234781254,40.71580020,-74.01167240,N/A
way,1234781255,40.71583450,-74.01174910,N/A
way,1234781256,40.71586980,-74.01182730,N/A
way,1234781257,40.71593960,-74.01198250,N/A
way,1235010163,40.71583880,-74.01123040,N/A
way,1235010164,40.71601620,-74.01118970,N/A
way,1235010165,40.71610120,-74.01113850,N/A
way,1235010166,40.71620220,-74.01113040,N/A
way,1235010177,40.71638060,-74.01129890,N/A
way,1235010178,40.71642530,-74.01139790,N/A
way,1235010179,40.71647080,-74.01149710,N/A
way,1235010180,40.71651770,-74.01159880,N/A
way,1235010181,40.71656040,-74.01169240,N/A
way,1235010182,40.71667730,-74.01192170,N/A
way,1235010184,40.71670440,-74.01196730,N/A
way,1235010188,40.71625720,-74.01147800,N/A
way,1235010189,40.71660740,-74.01192840,N/A
way,1235010191,40.71643670,-74.01200490,N/A
way,1235010201,40.71605820,-74.01195950,N/A
way,1235010202,40.71602120,-74.01187930,N/A
way,1235010203,40.71598080,-74.01179020,N/A
way,1235010204,40.71592740,-74.01167390,N/A
way,1235010205,40.71589160,-74.01159020,N/A
way,1235010206,40.71583780,-74.01147550,N/A
way,1235010207,40.71578970,-74.01136820,N/A
way,1235010208,40.71574980,-74.01128310,N/A
way,1235093931,40.71666970,-74.01158040,N/A
way,1235093932,40.71671230,-74.01167280,N/A
way,1235093933,40.71675470,-74.01176650,N/A
way,1235093945,40.71680250,-74.01186870,N/A
way,1235093956,40.71699280,-74.01189480,N/A
way,1235093957,40.71707020,-74.01187730,N/A
way,1235093958,40.71716970,-74.01185460,N/A
way,1235093969,40.71653450,-74.01128610,N/A
way,1235093975,40.71714590,-74.01141990,N/A
way,1235093981,40.71697850,-74.01129290,N/A
way,1235093982,40.71684800,-74.01157220,N/A
way,1235093983,40.71681690,-74.01130680,N/A
way,1235093985,40.71683020,-74.01115720,N/A
way,1235093986,40.71713680,-74.01108630,N/A
way,1237807303,40.71207270,-74.00038130,N/A
way,1237807304,40.71221960,-74.00028810,N/A
way,1237807305,40.71233010,-74.00007430,N/A
way,1237807309,40.71242640,-74.00018720,N/A
way,1237807310,40.71215920,-74.00053550,N/A
way,1237807313,40.71232220,-74.00041310,N/A
way,1238175767,40.71160150,-74.00002900,N/A
way,1238175768,40.71154830,-74.00008240,N/A
way,1238175769,40.71149280,-74.00014050,N/A
way,1238175770,40.71143920,-74.00019610,N/A
way,1238175771,40.71138440,-74.00025260,N/A
way,1238175772,40.71133270,-74.00030620,N/A
way,1238175773,40.71127880,-74.00036240,N/A
way,1238175774,40.71120960,-74.00043300,N/A
way,1238175776,40.71148720,-74.00044350,N/A
way,1238175777,40.71151790,-74.00050480,N/A
way,1238175778,40.71154390,-74.00044110,N/A
way,1238175779,40.71161200,-74.00038190,N/A
way,1238175781,40.71167360,-74.00013830,N/A
way,1238175782,40.71166730,-74.00023160,N/A
way,1238175783,40.71166220,-74.00032220,N/A
way,1238175784,40.71165610,-74.00040950,N/A
way,1238175785,40.71165070,-74.00049910,N/A
way,1238175786,40.71164510,-74.00058590,N/A
